recordId,fullName,email,city,state,country,age,signupDate,purchaseAmount,status
REC-00235,Aarav Iyer,aarav.iyer235@example.com,Kolkata,West Bengal,India,49,2025-10-30,1693.35,Active
REC-00236,Saanvi Desai,saanvi.desai236@example.com,Pune,Maharashtra,India,51,2025-09-21,1727.09,Inactive
REC-00237,Saanvi Iyer,saanvi.iyer237@example.com,Jaipur,Rajasthan,India,24,2026-02-14,876.11,Prospect
REC-00238,Diya Gupta,diya.gupta238@example.com,Chennai,Tamil Nadu,India,50,2025-08-06,3463.05,Prospect
REC-00239,Aarav Reddy,aarav.reddy239@example.com,Kolkata,West Bengal,India,44,2025-05-02,3951.84,Prospect
REC-00240,Riya Gupta,riya.gupta240@example.com,Hyderabad,Telangana,India,24,2025-05-30,2476.46,Prospect
REC-00241,Meera Nair,meera.nair241@example.com,Delhi,Delhi,India,20,2025-05-04,3503.11,Inactive
REC-00242,Saanvi Patel,saanvi.patel242@example.com,Jaipur,Rajasthan,India,34,2025-10-30,4939.91,Active
REC-00243,Riya Patel,riya.patel243@example.com,Chennai,Tamil Nadu,India,38,2025-05-23,2188.43,Prospect
REC-00244,Riya Patel,riya.patel244@example.com,Pune,Maharashtra,India,36,2025-07-15,3526.15,Prospect
REC-00245,Aditya Patel,aditya.patel245@example.com,Jaipur,Rajasthan,India,47,2025-08-31,4807.28,Active
REC-00246,Vivaan Kapoor,vivaan.kapoor246@example.com,Jaipur,Rajasthan,India,25,2025-08-10,1855.63,Active
REC-00247,Meera Joshi,meera.joshi247@example.com,Jaipur,Rajasthan,India,20,2025-05-25,3622.69,Prospect
REC-00248,Arjun Kapoor,arjun.kapoor248@example.com,Bengaluru,Karnataka,India,54,2026-01-14,2302.67,Active
REC-00249,Riya Shah,riya.shah249@example.com,Surat,Gujarat,India,53,2025-12-26,3519.24,Inactive
REC-00250,Aditya Verma,aditya.verma250@example.com,Surat,Gujarat,India,40,2025-08-10,4004.54,Active
REC-00251,Diya Joshi,diya.joshi251@example.com,Bengaluru,Karnataka,India,43,2025-09-29,4375.53,Prospect
REC-00252,Saanvi Mehta,saanvi.mehta252@example.com,Hyderabad,Telangana,India,47,2025-04-23,4647.86,Prospect
REC-00253,Ishaan Iyer,ishaan.iyer253@example.com,Pune,Maharashtra,India,48,2025-06-13,3965.77,Active
REC-00254,Arjun Desai,arjun.desai254@example.com,Jaipur,Rajasthan,India,32,2025-11-29,828.98,Inactive
REC-00255,Kabir Joshi,kabir.joshi255@example.com,Bengaluru,Karnataka,India,47,2025-04-14,558.95,Inactive
REC-00256,Riya Reddy,riya.reddy256@example.com,Delhi,Delhi,India,41,2025-11-26,4244.89,Active
REC-00257,Kabir Gupta,kabir.gupta257@example.com,Hyderabad,Telangana,India,53,2025-09-14,1094.79,Inactive
REC-00258,Riya Kapoor,riya.kapoor258@example.com,Jaipur,Rajasthan,India,43,2025-12-10,4819.15,Active
REC-00259,Meera Reddy,meera.reddy259@example.com,Delhi,Delhi,India,53,2025-06-20,1109.20,Inactive
REC-00260,Kabir Joshi,kabir.joshi260@example.com,Chennai,Tamil Nadu,India,34,2026-01-28,4564.26,Active
REC-00261,Diya Verma,diya.verma261@example.com,Delhi,Delhi,India,31,2025-11-17,1843.79,Active
REC-00262,Diya Gupta,diya.gupta262@example.com,Jaipur,Rajasthan,India,46,2025-10-22,3539.65,Inactive
REC-00263,Meera Desai,meera.desai263@example.com,Mumbai,Maharashtra,India,53,2025-09-06,627.82,Prospect
REC-00264,Kabir Desai,kabir.desai264@example.com,Kolkata,West Bengal,India,20,2025-04-19,1649.64,Inactive
REC-00265,Kabir Kapoor,kabir.kapoor265@example.com,Jaipur,Rajasthan,India,36,2026-02-02,2653.05,Inactive
REC-00266,Krish Reddy,krish.reddy266@example.com,Delhi,Delhi,India,46,2025-10-17,1157.36,Prospect
REC-00267,Meera Joshi,meera.joshi267@example.com,Hyderabad,Telangana,India,36,2025-07-04,1575.01,Inactive
REC-00268,Diya Reddy,diya.reddy268@example.com,Ahmedabad,Gujarat,India,46,2025-05-13,1417.98,Active
REC-00269,Diya Patel,diya.patel269@example.com,Delhi,Delhi,India,44,2025-05-24,2918.79,Inactive
REC-00270,Ishaan Patel,ishaan.patel270@example.com,Kolkata,West Bengal,India,49,2025-07-20,2073.15,Prospect
REC-00271,Aditya Mehta,aditya.mehta271@example.com,Surat,Gujarat,India,46,2025-03-11,2614.76,Prospect
REC-00272,Meera Reddy,meera.reddy272@example.com,Chennai,Tamil Nadu,India,44,2025-03-14,4439.10,Inactive
REC-00273,Saanvi Nair,saanvi.nair273@example.com,Ahmedabad,Gujarat,India,35,2025-11-19,4976.88,Active
REC-00274,Saanvi Joshi,saanvi.joshi274@example.com,Pune,Maharashtra,India,38,2025-05-03,910.60,Active
REC-00275,Riya Mehta,riya.mehta275@example.com,Ahmedabad,Gujarat,India,21,2025-05-19,215.43,Inactive
REC-00276,Arjun Joshi,arjun.joshi276@example.com,Delhi,Delhi,India,33,2025-10-23,4162.54,Active
REC-00277,Diya Mehta,diya.mehta277@example.com,Kolkata,West Bengal,India,40,2025-05-14,4248.81,Active
REC-00278,Ananya Patel,ananya.patel278@example.com,Kolkata,West Bengal,India,32,2025-02-27,3135.81,Inactive
REC-00279,Diya Mehta,diya.mehta279@example.com,Ahmedabad,Gujarat,India,23,2025-06-14,4094.31,Active
REC-00280,Arjun Iyer,arjun.iyer280@example.com,Pune,Maharashtra,India,39,2025-11-03,3587.04,Active
REC-00281,Aditya Nair,aditya.nair281@example.com,Bengaluru,Karnataka,India,43,2025-10-06,3712.72,Active
REC-00282,Vivaan Verma,vivaan.verma282@example.com,Bengaluru,Karnataka,India,43,2026-01-08,2143.50,Active
REC-00283,Ananya Joshi,ananya.joshi283@example.com,Chennai,Tamil Nadu,India,33,2026-01-08,4284.80,Prospect
REC-00284,Aarav Kapoor,aarav.kapoor284@example.com,Ahmedabad,Gujarat,India,50,2025-05-04,887.81,Active
REC-00285,Diya Nair,diya.nair285@example.com,Ahmedabad,Gujarat,India,41,2025-07-10,4975.23,Prospect
REC-00286,Kabir Reddy,kabir.reddy286@example.com,Pune,Maharashtra,India,26,2026-02-18,2091.26,Prospect
REC-00287,Aarav Gupta,aarav.gupta287@example.com,Chennai,Tamil Nadu,India,22,2026-01-27,742.07,Inactive
REC-00288,Aditya Mehta,aditya.mehta288@example.com,Bengaluru,Karnataka,India,33,2025-05-06,624.63,Prospect
REC-00289,Kabir Nair,kabir.nair289@example.com,Jaipur,Rajasthan,India,23,2025-10-25,1138.62,Inactive
REC-00290,Meera Verma,meera.verma290@example.com,Surat,Gujarat,India,23,2025-11-18,4251.21,Prospect
REC-00291,Arjun Verma,arjun.verma291@example.com,Mumbai,Maharashtra,India,36,2025-09-04,1980.24,Prospect
REC-00292,Ananya Iyer,ananya.iyer292@example.com,Mumbai,Maharashtra,India,48,2025-07-13,2625.15,Active
REC-00293,Aarav Gupta,aarav.gupta293@example.com,Delhi,Delhi,India,39,2025-09-05,4114.36,Prospect
REC-00294,Ishaan Shah,ishaan.shah294@example.com,Ahmedabad,Gujarat,India,48,2025-07-10,1062.17,Active
REC-00295,Krish Mehta,krish.mehta295@example.com,Chennai,Tamil Nadu,India,44,2025-12-22,340.86,Active
REC-00296,Aarav Kapoor,aarav.kapoor296@example.com,Jaipur,Rajasthan,India,23,2025-07-07,2551.84,Active
REC-00297,Kabir Shah,kabir.shah297@example.com,Jaipur,Rajasthan,India,41,2025-03-03,3944.24,Prospect
REC-00298,Aditya Nair,aditya.nair298@example.com,Jaipur,Rajasthan,India,29,2026-02-10,629.07,Prospect
REC-00299,Aditya Reddy,aditya.reddy299@example.com,Kolkata,West Bengal,India,24,2026-01-11,4430.06,Inactive
REC-00300,Saanvi Nair,saanvi.nair300@example.com,Ahmedabad,Gujarat,India,34,2025-12-29,4505.15,Prospect
REC-00301,Krish Joshi,krish.joshi301@example.com,Delhi,Delhi,India,46,2026-02-05,1603.18,Active
REC-00302,Saanvi Reddy,saanvi.reddy302@example.com,Delhi,Delhi,India,23,2026-02-16,3587.57,Active
REC-00303,Aarav Sharma,aarav.sharma303@example.com,Pune,Maharashtra,India,44,2025-09-14,1220.54,Prospect
REC-00304,Meera Iyer,meera.iyer304@example.com,Kolkata,West Bengal,India,27,2025-10-12,4279.54,Prospect
REC-00305,Vivaan Gupta,vivaan.gupta305@example.com,Ahmedabad,Gujarat,India,39,2025-06-06,2880.18,Inactive
REC-00306,Aarav Sharma,aarav.sharma306@example.com,Kolkata,West Bengal,India,38,2025-08-03,2162.49,Active
REC-00307,Meera Nair,meera.nair307@example.com,Ahmedabad,Gujarat,India,26,2026-01-22,3458.85,Prospect
REC-00308,Meera Sharma,meera.sharma308@example.com,Pune,Maharashtra,India,35,2025-05-10,1561.11,Prospect
REC-00309,Aarav Patel,aarav.patel309@example.com,Ahmedabad,Gujarat,India,38,2025-08-16,1660.98,Active
REC-00310,Vivaan Mehta,vivaan.mehta310@example.com,Delhi,Delhi,India,28,2025-02-26,627.95,Inactive
REC-00311,Krish Patel,krish.patel311@example.com,Delhi,Delhi,India,53,2025-08-06,4027.97,Active
REC-00312,Riya Kapoor,riya.kapoor312@example.com,Pune,Maharashtra,India,40,2026-02-14,2654.25,Prospect
REC-00313,Aditya Verma,aditya.verma313@example.com,Surat,Gujarat,India,52,2025-05-13,1454.39,Active
REC-00314,Ishaan Iyer,ishaan.iyer314@example.com,Kolkata,West Bengal,India,50,2025-04-07,3144.30,Inactive
REC-00315,Kabir Patel,kabir.patel315@example.com,Hyderabad,Telangana,India,27,2025-06-23,1591.88,Inactive
REC-00316,Diya Sharma,diya.sharma316@example.com,Kolkata,West Bengal,India,35,2026-01-17,3924.23,Active
REC-00317,Krish Nair,krish.nair317@example.com,Delhi,Delhi,India,53,2025-06-25,1394.16,Prospect
REC-00318,Aarav Reddy,aarav.reddy318@example.com,Chennai,Tamil Nadu,India,41,2025-04-27,412.84,Active
REC-00319,Kabir Nair,kabir.nair319@example.com,Chennai,Tamil Nadu,India,42,2025-02-28,4800.63,Inactive
REC-00320,Meera Sharma,meera.sharma320@example.com,Surat,Gujarat,India,40,2025-12-18,4998.71,Active
REC-00321,Kabir Reddy,kabir.reddy321@example.com,Kolkata,West Bengal,India,46,2025-11-19,2596.27,Prospect
REC-00322,Kabir Nair,kabir.nair322@example.com,Ahmedabad,Gujarat,India,42,2025-07-10,2642.17,Inactive
REC-00323,Arjun Desai,arjun.desai323@example.com,Chennai,Tamil Nadu,India,22,2025-10-14,4230.65,Inactive
REC-00324,Krish Reddy,krish.reddy324@example.com,Delhi,Delhi,India,45,2025-08-23,4427.63,Inactive
REC-00325,Saanvi Reddy,saanvi.reddy325@example.com,Bengaluru,Karnataka,India,46,2025-08-01,3128.22,Inactive
REC-00326,Vivaan Gupta,vivaan.gupta326@example.com,Bengaluru,Karnataka,India,50,2025-03-07,534.12,Prospect
REC-00327,Diya Iyer,diya.iyer327@example.com,Jaipur,Rajasthan,India,48,2025-03-08,1646.19,Inactive
REC-00328,Meera Patel,meera.patel328@example.com,Jaipur,Rajasthan,India,21,2025-05-23,1672.32,Prospect
REC-00329,Aditya Shah,aditya.shah329@example.com,Kolkata,West Bengal,India,40,2026-01-23,1984.05,Inactive
REC-00330,Kabir Nair,kabir.nair330@example.com,Kolkata,West Bengal,India,38,2025-04-25,4973.52,Prospect
REC-00331,Diya Desai,diya.desai331@example.com,Kolkata,West Bengal,India,32,2025-08-18,311.61,Active
REC-00332,Meera Gupta,meera.gupta332@example.com,Chennai,Tamil Nadu,India,29,2025-12-14,4889.46,Prospect
REC-00333,Arjun Kapoor,arjun.kapoor333@example.com,Bengaluru,Karnataka,India,29,2026-01-04,3379.13,Active
REC-00334,Arjun Iyer,arjun.iyer334@example.com,Kolkata,West Bengal,India,35,2026-02-02,4133.50,Active
REC-00335,Aditya Shah,aditya.shah335@example.com,Jaipur,Rajasthan,India,46,2025-06-03,1066.56,Inactive
REC-00336,Arjun Gupta,arjun.gupta336@example.com,Mumbai,Maharashtra,India,34,2025-10-24,1308.92,Active
REC-00337,Aditya Shah,aditya.shah337@example.com,Chennai,Tamil Nadu,India,37,2025-09-25,4894.39,Inactive
REC-00338,Krish Mehta,krish.mehta338@example.com,Kolkata,West Bengal,India,35,2026-02-11,2324.32,Active
REC-00339,Ananya Kapoor,ananya.kapoor339@example.com,Kolkata,West Bengal,India,47,2025-03-13,4365.92,Active
REC-00340,Kabir Sharma,kabir.sharma340@example.com,Hyderabad,Telangana,India,36,2025-05-01,3280.59,Active
REC-00341,Ananya Verma,ananya.verma341@example.com,Jaipur,Rajasthan,India,38,2026-01-19,121.33,Prospect
REC-00342,Krish Mehta,krish.mehta342@example.com,Delhi,Delhi,India,30,2025-06-23,1125.86,Active
REC-00343,Saanvi Desai,saanvi.desai343@example.com,Bengaluru,Karnataka,India,32,2025-12-30,4773.21,Inactive
REC-00344,Krish Kapoor,krish.kapoor344@example.com,Kolkata,West Bengal,India,40,2025-06-21,2755.26,Prospect
REC-00345,Krish Nair,krish.nair345@example.com,Jaipur,Rajasthan,India,53,2025-04-01,4096.39,Active
REC-00346,Vivaan Gupta,vivaan.gupta346@example.com,Mumbai,Maharashtra,India,36,2025-09-06,4969.56,Inactive
REC-00347,Aditya Mehta,aditya.mehta347@example.com,Delhi,Delhi,India,27,2026-01-11,4200.51,Inactive
REC-00348,Aditya Kapoor,aditya.kapoor348@example.com,Jaipur,Rajasthan,India,41,2025-08-04,1795.57,Inactive
REC-00349,Ishaan Reddy,ishaan.reddy349@example.com,Jaipur,Rajasthan,India,48,2025-10-27,1265.95,Inactive
REC-00350,Meera Mehta,meera.mehta350@example.com,Jaipur,Rajasthan,India,54,2025-10-16,3803.38,Active
REC-00351,Riya Desai,riya.desai351@example.com,Pune,Maharashtra,India,33,2025-03-23,3960.68,Inactive
REC-00352,Meera Shah,meera.shah352@example.com,Mumbai,Maharashtra,India,22,2025-09-21,4747.33,Active
REC-00353,Ananya Nair,ananya.nair353@example.com,Jaipur,Rajasthan,India,41,2025-07-13,2607.34,Prospect
REC-00354,Arjun Joshi,arjun.joshi354@example.com,Jaipur,Rajasthan,India,34,2025-04-19,3448.16,Inactive
REC-00355,Meera Gupta,meera.gupta355@example.com,Bengaluru,Karnataka,India,39,2025-08-01,2104.96,Prospect
REC-00356,Ishaan Sharma,ishaan.sharma356@example.com,Delhi,Delhi,India,49,2025-07-08,2360.14,Prospect
REC-00357,Arjun Patel,arjun.patel357@example.com,Ahmedabad,Gujarat,India,47,2025-08-26,4420.38,Active
REC-00358,Diya Iyer,diya.iyer358@example.com,Pune,Maharashtra,India,24,2025-10-31,3373.83,Prospect
REC-00359,Riya Nair,riya.nair359@example.com,Chennai,Tamil Nadu,India,30,2026-01-06,571.22,Inactive
REC-00360,Ananya Patel,ananya.patel360@example.com,Delhi,Delhi,India,48,2025-08-05,4748.77,Active
REC-00361,Riya Kapoor,riya.kapoor361@example.com,Kolkata,West Bengal,India,25,2025-09-20,399.59,Active
REC-00362,Ishaan Sharma,ishaan.sharma362@example.com,Surat,Gujarat,India,52,2025-05-28,4210.07,Prospect
REC-00363,Krish Joshi,krish.joshi363@example.com,Ahmedabad,Gujarat,India,44,2025-07-16,3383.97,Prospect
REC-00364,Diya Nair,diya.nair364@example.com,Ahmedabad,Gujarat,India,25,2026-02-15,4939.83,Prospect
REC-00365,Aditya Joshi,aditya.joshi365@example.com,Chennai,Tamil Nadu,India,54,2025-03-09,4896.22,Active
REC-00366,Kabir Patel,kabir.patel366@example.com,Hyderabad,Telangana,India,51,2025-11-21,515.15,Inactive
REC-00367,Arjun Iyer,arjun.iyer367@example.com,Bengaluru,Karnataka,India,46,2025-11-02,818.27,Active
REC-00368,Krish Kapoor,krish.kapoor368@example.com,Chennai,Tamil Nadu,India,43,2025-11-14,1498.01,Prospect
REC-00369,Aarav Desai,aarav.desai369@example.com,Bengaluru,Karnataka,India,23,2025-12-27,2037.73,Active
REC-00370,Krish Mehta,krish.mehta370@example.com,Bengaluru,Karnataka,India,27,2025-06-25,4003.40,Active
REC-00371,Diya Reddy,diya.reddy371@example.com,Chennai,Tamil Nadu,India,32,2025-04-11,1138.61,Inactive
REC-00372,Kabir Patel,kabir.patel372@example.com,Mumbai,Maharashtra,India,36,2025-07-20,1506.96,Prospect
REC-00373,Arjun Sharma,arjun.sharma373@example.com,Kolkata,West Bengal,India,53,2025-10-10,2702.03,Prospect
REC-00374,Arjun Shah,arjun.shah374@example.com,Mumbai,Maharashtra,India,47,2026-02-13,1230.21,Prospect
REC-00375,Krish Sharma,krish.sharma375@example.com,Mumbai,Maharashtra,India,35,2026-02-07,4559.68,Inactive
REC-00376,Meera Shah,meera.shah376@example.com,Kolkata,West Bengal,India,21,2025-03-13,4563.38,Active
REC-00377,Ishaan Nair,ishaan.nair377@example.com,Ahmedabad,Gujarat,India,46,2025-10-01,197.48,Inactive
REC-00378,Saanvi Joshi,saanvi.joshi378@example.com,Surat,Gujarat,India,24,2026-02-11,2476.95,Active
REC-00379,Ananya Verma,ananya.verma379@example.com,Delhi,Delhi,India,44,2025-05-27,2223.25,Active
REC-00380,Aditya Sharma,aditya.sharma380@example.com,Delhi,Delhi,India,52,2025-08-17,1183.29,Active
REC-00381,Ananya Reddy,ananya.reddy381@example.com,Delhi,Delhi,India,38,2025-06-27,4787.75,Prospect
REC-00382,Aditya Verma,aditya.verma382@example.com,Pune,Maharashtra,India,43,2026-01-07,4927.14,Active
REC-00383,Diya Joshi,diya.joshi383@example.com,Kolkata,West Bengal,India,30,2026-01-05,2852.93,Active
REC-00384,Ishaan Iyer,ishaan.iyer384@example.com,Jaipur,Rajasthan,India,30,2026-01-16,3544.93,Prospect
REC-00385,Ananya Nair,ananya.nair385@example.com,Bengaluru,Karnataka,India,37,2026-01-16,1274.68,Active
REC-00386,Saanvi Nair,saanvi.nair386@example.com,Ahmedabad,Gujarat,India,28,2025-08-13,679.38,Active
REC-00387,Kabir Sharma,kabir.sharma387@example.com,Bengaluru,Karnataka,India,28,2025-08-31,743.84,Prospect
REC-00388,Krish Joshi,krish.joshi388@example.com,Hyderabad,Telangana,India,48,2025-07-09,3331.60,Inactive
REC-00389,Kabir Mehta,kabir.mehta389@example.com,Delhi,Delhi,India,48,2025-06-08,2700.24,Inactive
REC-00390,Ananya Verma,ananya.verma390@example.com,Chennai,Tamil Nadu,India,48,2025-07-05,4079.92,Inactive
REC-00391,Riya Verma,riya.verma391@example.com,Ahmedabad,Gujarat,India,32,2025-04-07,4916.84,Active
REC-00392,Diya Joshi,diya.joshi392@example.com,Hyderabad,Telangana,India,27,2025-10-07,496.61,Prospect
REC-00393,Ananya Desai,ananya.desai393@example.com,Chennai,Tamil Nadu,India,32,2025-03-01,2146.86,Active
REC-00394,Ananya Patel,ananya.patel394@example.com,Ahmedabad,Gujarat,India,36,2025-11-29,1729.98,Inactive
REC-00395,Diya Patel,diya.patel395@example.com,Hyderabad,Telangana,India,47,2025-05-28,4372.55,Active
REC-00396,Vivaan Sharma,vivaan.sharma396@example.com,Pune,Maharashtra,India,33,2025-11-28,3517.60,Active
REC-00397,Aarav Sharma,aarav.sharma397@example.com,Bengaluru,Karnataka,India,42,2025-05-07,1442.33,Prospect
REC-00398,Meera Iyer,meera.iyer398@example.com,Bengaluru,Karnataka,India,53,2025-10-25,4266.06,Active
REC-00399,Krish Verma,krish.verma399@example.com,Hyderabad,Telangana,India,39,2025-03-16,4928.32,Prospect
REC-00400,Aarav Iyer,aarav.iyer400@example.com,Surat,Gujarat,India,52,2026-01-07,2077.14,Inactive
REC-00401,Diya Iyer,diya.iyer401@example.com,Ahmedabad,Gujarat,India,26,2025-10-25,3965.76,Prospect
REC-00402,Krish Reddy,krish.reddy402@example.com,Delhi,Delhi,India,44,2026-02-02,442.76,Active
REC-00403,Arjun Mehta,arjun.mehta403@example.com,Kolkata,West Bengal,India,34,2025-06-29,593.28,Prospect
REC-00404,Ishaan Sharma,ishaan.sharma404@example.com,Mumbai,Maharashtra,India,33,2025-10-19,938.95,Inactive
REC-00405,Arjun Verma,arjun.verma405@example.com,Pune,Maharashtra,India,30,2025-07-25,4431.14,Prospect
REC-00406,Ishaan Sharma,ishaan.sharma406@example.com,Mumbai,Maharashtra,India,32,2025-03-28,1063.13,Inactive
REC-00407,Ishaan Patel,ishaan.patel407@example.com,Surat,Gujarat,India,30,2026-01-10,3699.64,Inactive
REC-00408,Ishaan Nair,ishaan.nair408@example.com,Jaipur,Rajasthan,India,52,2025-12-17,4507.96,Active
REC-00409,Aarav Kapoor,aarav.kapoor409@example.com,Delhi,Delhi,India,27,2025-04-05,1361.29,Active
REC-00410,Aarav Iyer,aarav.iyer410@example.com,Mumbai,Maharashtra,India,50,2025-02-22,4484.47,Active
REC-00411,Ananya Gupta,ananya.gupta411@example.com,Surat,Gujarat,India,21,2025-12-26,2433.24,Active
REC-00412,Ananya Iyer,ananya.iyer412@example.com,Bengaluru,Karnataka,India,36,2025-07-10,304.47,Inactive
REC-00413,Riya Kapoor,riya.kapoor413@example.com,Kolkata,West Bengal,India,20,2025-05-20,2142.67,Prospect
REC-00414,Riya Gupta,riya.gupta414@example.com,Ahmedabad,Gujarat,India,36,2025-05-22,514.29,Inactive
REC-00415,Arjun Nair,arjun.nair415@example.com,Hyderabad,Telangana,India,35,2025-06-11,4495.73,Prospect
REC-00416,Saanvi Reddy,saanvi.reddy416@example.com,Kolkata,West Bengal,India,39,2025-08-02,665.62,Active
REC-00417,Diya Verma,diya.verma417@example.com,Hyderabad,Telangana,India,50,2025-08-04,2089.97,Inactive
REC-00418,Diya Kapoor,diya.kapoor418@example.com,Jaipur,Rajasthan,India,36,2025-10-26,1647.25,Active
REC-00419,Saanvi Gupta,saanvi.gupta419@example.com,Jaipur,Rajasthan,India,38,2025-05-07,2346.99,Prospect
REC-00420,Kabir Desai,kabir.desai420@example.com,Bengaluru,Karnataka,India,28,2025-06-24,1698.57,Active
REC-00421,Aarav Gupta,aarav.gupta421@example.com,Chennai,Tamil Nadu,India,32,2025-03-11,1670.03,Prospect
REC-00422,Ishaan Mehta,ishaan.mehta422@example.com,Kolkata,West Bengal,India,28,2025-12-31,1663.02,Prospect
REC-00423,Krish Patel,krish.patel423@example.com,Pune,Maharashtra,India,54,2025-05-08,4266.48,Prospect
REC-00424,Arjun Mehta,arjun.mehta424@example.com,Kolkata,West Bengal,India,51,2025-09-11,164.01,Inactive
REC-00425,Meera Desai,meera.desai425@example.com,Bengaluru,Karnataka,India,31,2025-06-22,1092.92,Prospect
REC-00426,Aarav Shah,aarav.shah426@example.com,Kolkata,West Bengal,India,21,2025-08-09,780.49,Inactive
REC-00427,Kabir Gupta,kabir.gupta427@example.com,Kolkata,West Bengal,India,54,2025-05-02,1009.54,Prospect
REC-00428,Meera Joshi,meera.joshi428@example.com,Chennai,Tamil Nadu,India,53,2025-10-21,570.08,Active
REC-00429,Krish Desai,krish.desai429@example.com,Mumbai,Maharashtra,India,24,2025-12-21,2518.98,Inactive
REC-00430,Ishaan Nair,ishaan.nair430@example.com,Delhi,Delhi,India,47,2025-09-03,3233.61,Active
REC-00431,Kabir Mehta,kabir.mehta431@example.com,Kolkata,West Bengal,India,51,2025-04-21,3276.05,Active
REC-00432,Meera Desai,meera.desai432@example.com,Surat,Gujarat,India,44,2025-04-09,3906.20,Active
REC-00433,Riya Shah,riya.shah433@example.com,Mumbai,Maharashtra,India,24,2025-11-02,1401.20,Prospect
REC-00434,Kabir Reddy,kabir.reddy434@example.com,Mumbai,Maharashtra,India,33,2026-02-14,2976.01,Prospect
REC-00435,Vivaan Verma,vivaan.verma435@example.com,Hyderabad,Telangana,India,51,2026-01-12,4753.60,Active
REC-00436,Kabir Nair,kabir.nair436@example.com,Hyderabad,Telangana,India,48,2025-07-29,434.80,Active
REC-00437,Saanvi Reddy,saanvi.reddy437@example.com,Delhi,Delhi,India,28,2025-05-21,1151.46,Inactive
REC-00438,Vivaan Sharma,vivaan.sharma438@example.com,Chennai,Tamil Nadu,India,26,2025-11-28,1779.38,Active
